C_CourseID,C_CourseName,C_DepartmentID,C_InstructorID,C_Credits
48111,Course48111,50,7645,3
48112,Course48112,33,6471,4
48113,Course48113,39,7287,2
48114,Course48114,37,3599,3
48115,Course48115,20,12136,4
48116,Course48116,4,2651,1
48117,Course48117,22,12144,1
48118,Course48118,22,1519,3
48119,Course48119,63,2875,4
48120,Course48120,38,3869,4
48121,Course48121,80,20715,4
48122,Course48122,40,18755,1
48123,Course48123,58,3616,3
48124,Course48124,33,17418,1
48125,Course48125,27,17318,3
48126,Course48126,70,18434,4
48127,Course48127,20,8546,2
48128,Course48128,80,16169,1
48129,Course48129,56,23140,2
48130,Course48130,27,24547,1
48131,Course48131,78,12066,2
48132,Course48132,50,11143,3
48133,Course48133,61,13009,2
48134,Course48134,66,393,4
48135,Course48135,80,4728,3
48136,Course48136,22,8295,2
48137,Course48137,46,10452,2
48138,Course48138,8,10661,2
48139,Course48139,35,4454,4
48140,Course48140,38,24655,4
48141,Course48141,24,15592,1
48142,Course48142,43,9911,4
48143,Course48143,47,5432,1
48144,Course48144,72,795,1
48145,Course48145,73,24598,2
48146,Course48146,76,22623,1
48147,Course48147,81,13872,4
48148,Course48148,30,1841,1
48149,Course48149,24,4400,2
48150,Course48150,47,8072,2
48151,Course48151,50,24428,4
48152,Course48152,36,24183,4
48153,Course48153,44,17443,1
48154,Course48154,47,7823,3
48155,Course48155,2,4092,1
48156,Course48156,21,23568,2
48157,Course48157,5,1036,1
48158,Course48158,64,11392,3
48159,Course48159,27,4454,2
48160,Course48160,34,11063,2
48161,Course48161,26,14415,4
48162,Course48162,3,17926,1
48163,Course48163,14,7738,1
48164,Course48164,36,4564,4
48165,Course48165,60,17444,1
48166,Course48166,78,17457,4
48167,Course48167,33,12897,4
48168,Course48168,53,5568,4
48169,Course48169,60,6129,1
48170,Course48170,14,10386,1
48171,Course48171,28,17993,4
48172,Course48172,46,10893,2
48173,Course48173,27,23997,2
48174,Course48174,25,4088,4
48175,Course48175,20,9665,4
48176,Course48176,9,7620,3
48177,Course48177,65,11927,2
48178,Course48178,27,2811,4
48179,Course48179,1,23463,2
48180,Course48180,16,11931,4
48181,Course48181,38,8990,1
48182,Course48182,31,22715,4
48183,Course48183,32,9992,4
48184,Course48184,6,13263,2
48185,Course48185,81,15350,3
48186,Course48186,13,3048,3
48187,Course48187,74,24926,4
48188,Course48188,17,7017,2
48189,Course48189,80,18418,2
48190,Course48190,37,22230,3
48191,Course48191,4,20866,4
48192,Course48192,12,20094,2
48193,Course48193,60,21485,4
48194,Course48194,1,15482,2
48195,Course48195,30,23944,4
48196,Course48196,50,22019,2
48197,Course48197,51,10810,3
48198,Course48198,71,10919,3
48199,Course48199,78,11561,4
48200,Course48200,50,18863,4
48201,Course48201,3,9562,1
48202,Course48202,48,1651,4
48203,Course48203,64,22374,4
48204,Course48204,79,20728,4
48205,Course48205,36,799,1
48206,Course48206,42,4957,4
48207,Course48207,19,8115,2
48208,Course48208,36,13553,1
48209,Course48209,38,6785,4
48210,Course48210,29,3568,1
48211,Course48211,21,14888,3
48212,Course48212,59,24735,3
48213,Course48213,5,5823,3
48214,Course48214,58,9494,4
48215,Course48215,63,24010,3
48216,Course48216,16,6073,1
48217,Course48217,18,82,1
48218,Course48218,55,14610,2
48219,Course48219,68,23026,2
48220,Course48220,54,10098,2
48221,Course48221,49,23057,4
48222,Course48222,58,24119,4
48223,Course48223,11,8377,2
48224,Course48224,57,5021,1
48225,Course48225,24,13179,4
48226,Course48226,35,23147,1
48227,Course48227,51,23295,2
48228,Course48228,44,8080,1
48229,Course48229,3,21126,1
48230,Course48230,5,7639,1
48231,Course48231,20,19187,4
48232,Course48232,50,23978,3
48233,Course48233,66,15015,4
48234,Course48234,47,22375,3
48235,Course48235,72,8138,3
48236,Course48236,13,15398,4
48237,Course48237,77,23167,2
48238,Course48238,36,23208,2
48239,Course48239,6,20424,3
48240,Course48240,30,21601,1
48241,Course48241,49,21656,4
48242,Course48242,4,19126,4
48243,Course48243,39,21449,1
48244,Course48244,75,18095,3
48245,Course48245,8,1261,1
48246,Course48246,67,3605,1
48247,Course48247,23,22550,3
48248,Course48248,55,24531,3
48249,Course48249,60,24157,3
48250,Course48250,23,19453,3
48251,Course48251,80,11869,2
48252,Course48252,32,7164,3
48253,Course48253,18,4456,1
48254,Course48254,52,3475,1
48255,Course48255,23,9239,4
48256,Course48256,42,1280,4
48257,Course48257,54,10446,1
48258,Course48258,37,18681,1
48259,Course48259,29,415,4
48260,Course48260,37,18125,3
48261,Course48261,67,4451,1
48262,Course48262,56,19929,3
48263,Course48263,56,22186,3
48264,Course48264,50,8938,3
48265,Course48265,7,2561,1
48266,Course48266,77,2544,4
48267,Course48267,23,24285,3
48268,Course48268,11,23653,4
48269,Course48269,70,7505,3
48270,Course48270,49,3967,2
48271,Course48271,53,9639,2
48272,Course48272,56,12530,2
48273,Course48273,56,6764,1
48274,Course48274,17,13790,4
48275,Course48275,6,9406,4
48276,Course48276,41,3522,3
48277,Course48277,18,16092,1
48278,Course48278,42,2371,1
48279,Course48279,5,20537,4
48280,Course48280,55,19747,2
48281,Course48281,46,2156,4
48282,Course48282,56,13282,4
48283,Course48283,37,17990,4
48284,Course48284,9,20737,2
48285,Course48285,20,16349,1
48286,Course48286,13,22711,4
48287,Course48287,32,6512,3
48288,Course48288,46,4140,2
48289,Course48289,13,8331,2
48290,Course48290,46,19500,1
48291,Course48291,18,5771,3
48292,Course48292,79,21594,3
48293,Course48293,38,19602,4
48294,Course48294,29,21979,4
48295,Course48295,26,12663,1
48296,Course48296,35,19214,3
48297,Course48297,51,1881,3
48298,Course48298,8,9946,2
48299,Course48299,8,8415,3
48300,Course48300,36,13440,1
48301,Course48301,61,11690,1
48302,Course48302,48,12804,1
48303,Course48303,60,20663,1
48304,Course48304,67,17030,3
48305,Course48305,5,24342,2
48306,Course48306,48,9708,4
48307,Course48307,71,10298,1
48308,Course48308,8,8555,1
48309,Course48309,65,23202,4
48310,Course48310,5,24774,2
48311,Course48311,48,24371,3
48312,Course48312,73,24147,2
48313,Course48313,55,3735,3
48314,Course48314,30,22478,1
48315,Course48315,9,8815,1
48316,Course48316,9,21390,3
48317,Course48317,47,15619,3
48318,Course48318,70,14363,2
48319,Course48319,42,5411,3
48320,Course48320,58,13444,3
48321,Course48321,4,24314,1
48322,Course48322,63,10143,1
48323,Course48323,68,1174,3
48324,Course48324,52,24710,4
48325,Course48325,47,2731,1
48326,Course48326,1,22897,4
48327,Course48327,29,20775,2
48328,Course48328,21,23245,1
48329,Course48329,66,6603,3
48330,Course48330,9,11969,2
48331,Course48331,51,11430,3
48332,Course48332,3,15730,1
48333,Course48333,2,4968,2
48334,Course48334,24,23863,1
48335,Course48335,54,14444,1
48336,Course48336,13,1051,3
48337,Course48337,39,9744,2
48338,Course48338,38,9468,4
48339,Course48339,14,7835,4
48340,Course48340,36,19396,2
48341,Course48341,30,11222,3
48342,Course48342,44,6739,1
48343,Course48343,70,13740,1
48344,Course48344,81,10960,3
48345,Course48345,25,12228,2
48346,Course48346,74,17710,3
48347,Course48347,76,15147,4
48348,Course48348,77,3806,4
48349,Course48349,64,23049,4
48350,Course48350,78,10990,3
48351,Course48351,12,6072,2
48352,Course48352,40,7608,2
48353,Course48353,58,17093,3
48354,Course48354,56,2051,3
48355,Course48355,82,12192,2
48356,Course48356,19,16598,4
48357,Course48357,34,4517,4
48358,Course48358,74,21725,3
48359,Course48359,81,7816,2
48360,Course48360,38,3042,2
48361,Course48361,38,2075,2
48362,Course48362,52,7696,4
48363,Course48363,81,10634,3
48364,Course48364,52,15857,2
48365,Course48365,65,4930,3
48366,Course48366,13,17298,4
48367,Course48367,75,20361,1
48368,Course48368,42,23864,1
48369,Course48369,34,3625,3
48370,Course48370,69,8830,1
48371,Course48371,11,17524,4
48372,Course48372,66,23631,3
48373,Course48373,23,241,2
48374,Course48374,39,11094,4
48375,Course48375,34,17149,1
48376,Course48376,28,13336,4
48377,Course48377,14,1012,1
48378,Course48378,68,3029,2
48379,Course48379,26,6839,3
48380,Course48380,32,18195,3
48381,Course48381,2,23086,1
48382,Course48382,28,2585,2
48383,Course48383,75,5650,2
48384,Course48384,36,7077,3
48385,Course48385,45,17565,1
48386,Course48386,27,24305,4
48387,Course48387,74,17949,4
48388,Course48388,63,11662,4
48389,Course48389,64,9872,4
48390,Course48390,74,4042,3
48391,Course48391,51,13567,4
48392,Course48392,34,6872,4
48393,Course48393,72,16653,2
48394,Course48394,82,19895,1
48395,Course48395,37,16103,1
48396,Course48396,3,17910,1
48397,Course48397,79,1261,4
48398,Course48398,7,10573,2
48399,Course48399,77,19708,1
48400,Course48400,79,15938,1
48401,Course48401,79,7150,4
48402,Course48402,7,3161,4
48403,Course48403,11,1659,4
48404,Course48404,31,11531,1
48405,Course48405,27,10223,2
48406,Course48406,31,6235,4
48407,Course48407,71,12902,2
48408,Course48408,76,6235,4
48409,Course48409,36,13319,3
48410,Course48410,60,24640,1
48411,Course48411,12,8391,1
48412,Course48412,62,20362,2
48413,Course48413,72,21785,3
48414,Course48414,36,9661,3
48415,Course48415,72,16066,2
48416,Course48416,64,16270,4
48417,Course48417,32,9575,3
48418,Course48418,56,13931,2
48419,Course48419,31,7349,2
48420,Course48420,25,24702,4
48421,Course48421,31,2734,4
48422,Course48422,19,5011,1
48423,Course48423,19,21109,3
48424,Course48424,22,1328,2
48425,Course48425,30,23265,4
48426,Course48426,81,3024,3
48427,Course48427,11,24866,1
48428,Course48428,68,15052,3
48429,Course48429,9,9153,4
48430,Course48430,78,18228,4
48431,Course48431,22,24568,2
48432,Course48432,2,10320,3
48433,Course48433,26,3646,4
48434,Course48434,23,22556,2
48435,Course48435,23,3579,3
48436,Course48436,54,15585,2
48437,Course48437,61,22513,2
48438,Course48438,36,20912,1
48439,Course48439,57,8367,1
48440,Course48440,77,23198,2
48441,Course48441,71,22748,4
48442,Course48442,56,7702,3
48443,Course48443,15,22477,1
48444,Course48444,15,22506,3
48445,Course48445,15,8801,4
48446,Course48446,6,22426,1
48447,Course48447,53,21004,2
48448,Course48448,17,5460,1
48449,Course48449,42,14724,2
48450,Course48450,71,14794,4
48451,Course48451,56,21721,1
48452,Course48452,19,20944,1
48453,Course48453,70,8824,4
48454,Course48454,57,15118,1
48455,Course48455,9,7505,1
48456,Course48456,32,16953,3
48457,Course48457,47,21487,2
48458,Course48458,64,12323,1
48459,Course48459,68,13160,3
48460,Course48460,69,15855,3
48461,Course48461,64,4987,1
48462,Course48462,75,13771,2
48463,Course48463,20,2527,4
48464,Course48464,10,7603,3
48465,Course48465,70,10204,3
48466,Course48466,57,13906,3
48467,Course48467,20,16999,4
48468,Course48468,29,16995,1
48469,Course48469,33,1157,4
48470,Course48470,10,11500,3
48471,Course48471,34,20276,3
48472,Course48472,14,8882,4
48473,Course48473,4,10017,3
48474,Course48474,24,3863,2
48475,Course48475,83,12925,1
48476,Course48476,32,21003,1
48477,Course48477,47,523,1
48478,Course48478,13,5191,3
48479,Course48479,27,6818,3
48480,Course48480,52,3777,2
48481,Course48481,75,2211,4
48482,Course48482,70,23842,1
48483,Course48483,58,14613,4
48484,Course48484,24,7402,1
48485,Course48485,28,18270,4
48486,Course48486,80,20130,3
48487,Course48487,47,22230,3
48488,Course48488,59,20112,1
48489,Course48489,16,18394,2
48490,Course48490,66,4292,4
48491,Course48491,34,18659,4
48492,Course48492,65,16483,4
48493,Course48493,69,11534,1
48494,Course48494,68,22690,3
48495,Course48495,69,7554,3
48496,Course48496,60,17680,3
48497,Course48497,19,622,2
48498,Course48498,46,6082,3
48499,Course48499,5,17408,2
48500,Course48500,16,3051,3
48501,Course48501,82,23566,3
48502,Course48502,75,7878,2
48503,Course48503,9,6218,3
48504,Course48504,52,3604,3
48505,Course48505,66,20250,1
48506,Course48506,51,19081,4
48507,Course48507,38,4746,4
48508,Course48508,73,10473,2
48509,Course48509,12,16450,4
48510,Course48510,38,12200,3
48511,Course48511,46,10147,1
48512,Course48512,23,20204,1
48513,Course48513,38,8510,4
48514,Course48514,73,22381,1
48515,Course48515,66,10569,3
48516,Course48516,46,24992,2
48517,Course48517,12,18483,4
48518,Course48518,12,13273,3
48519,Course48519,24,4472,3
48520,Course48520,65,1826,3
48521,Course48521,33,9626,4
48522,Course48522,47,12882,3
48523,Course48523,13,3078,3
48524,Course48524,78,16746,1
48525,Course48525,67,1576,2
48526,Course48526,48,14177,4
48527,Course48527,77,14524,3
48528,Course48528,10,10942,3
48529,Course48529,61,17216,3
48530,Course48530,65,18050,4
48531,Course48531,43,24198,1
48532,Course48532,77,576,4
48533,Course48533,77,5063,3
48534,Course48534,49,18875,3
48535,Course48535,50,3320,3
48536,Course48536,62,3647,3
48537,Course48537,55,13937,2
48538,Course48538,60,5287,3
48539,Course48539,75,21817,1
48540,Course48540,30,4033,1
48541,Course48541,41,22781,3
48542,Course48542,79,20913,1
48543,Course48543,78,2279,1
48544,Course48544,78,8093,2
48545,Course48545,74,10735,4
48546,Course48546,43,4421,1
48547,Course48547,35,21846,2
48548,Course48548,60,6492,2
48549,Course48549,47,21632,3
48550,Course48550,30,21737,4
48551,Course48551,67,8631,2
48552,Course48552,29,24643,1
48553,Course48553,49,24008,3
48554,Course48554,53,9801,4
48555,Course48555,41,23769,2
48556,Course48556,82,8837,4
48557,Course48557,57,20535,4
48558,Course48558,45,23384,4
48559,Course48559,57,19679,3
48560,Course48560,72,1634,3
48561,Course48561,75,12299,2
48562,Course48562,25,17223,2
48563,Course48563,2,8333,2
48564,Course48564,79,24340,4
48565,Course48565,57,9118,2
48566,Course48566,68,23689,2
48567,Course48567,14,21700,2
48568,Course48568,29,17087,3
48569,Course48569,8,15138,4
48570,Course48570,26,4020,4
48571,Course48571,35,12765,4
48572,Course48572,75,14155,2
48573,Course48573,58,11804,2
48574,Course48574,66,16640,2
48575,Course48575,12,11753,2
48576,Course48576,53,24231,2
48577,Course48577,65,8492,2
48578,Course48578,2,19087,1
48579,Course48579,7,12506,3
48580,Course48580,46,1733,3
48581,Course48581,66,8504,4
48582,Course48582,52,16449,3
48583,Course48583,32,7914,4
48584,Course48584,61,6907,1
48585,Course48585,19,23228,2
48586,Course48586,34,21997,4
48587,Course48587,24,20699,2
48588,Course48588,46,22571,3
48589,Course48589,61,997,3
48590,Course48590,45,17007,3
48591,Course48591,69,4938,3
48592,Course48592,47,10736,3
48593,Course48593,4,17975,1
48594,Course48594,20,17691,2
48595,Course48595,15,1521,3
48596,Course48596,40,19932,4
48597,Course48597,4,4318,3
48598,Course48598,83,10024,1
48599,Course48599,59,20490,2
48600,Course48600,25,853,3
48601,Course48601,6,13779,1
48602,Course48602,39,13385,1
48603,Course48603,35,13825,2
48604,Course48604,52,9606,4
48605,Course48605,74,9664,4
48606,Course48606,32,8455,4
48607,Course48607,62,5209,1
48608,Course48608,62,24770,3
48609,Course48609,32,11223,4
48610,Course48610,72,9777,4
48611,Course48611,55,13517,3
48612,Course48612,52,5946,2
48613,Course48613,34,3511,1
48614,Course48614,33,5478,1
48615,Course48615,28,10105,4
48616,Course48616,36,15621,3
48617,Course48617,14,1725,2
48618,Course48618,67,22763,1
48619,Course48619,80,17658,4
48620,Course48620,31,21054,1
48621,Course48621,46,7660,1
48622,Course48622,38,7413,4
48623,Course48623,47,6049,2
48624,Course48624,79,21542,1
48625,Course48625,77,21581,1
48626,Course48626,51,24040,4
48627,Course48627,44,15201,2
48628,Course48628,65,8029,1
48629,Course48629,29,11605,4
48630,Course48630,82,21417,2
48631,Course48631,80,21965,4
48632,Course48632,37,9732,2
48633,Course48633,76,23102,2
48634,Course48634,61,898,3
48635,Course48635,49,19078,2
48636,Course48636,31,12305,1
48637,Course48637,38,5387,4
48638,Course48638,52,3531,3
48639,Course48639,47,22858,4
48640,Course48640,64,24591,3
48641,Course48641,82,9858,3
48642,Course48642,83,8528,2
48643,Course48643,34,17897,2
48644,Course48644,52,123,2
48645,Course48645,3,2036,3
48646,Course48646,83,8740,4
48647,Course48647,82,2207,1
48648,Course48648,16,16865,1
48649,Course48649,32,17773,2
48650,Course48650,45,5291,3
48651,Course48651,7,474,4
48652,Course48652,45,2331,2
48653,Course48653,31,9628,3
48654,Course48654,14,3413,1
48655,Course48655,77,5227,4
48656,Course48656,48,19355,4
48657,Course48657,59,19835,4
48658,Course48658,71,13219,3
48659,Course48659,67,7537,3
48660,Course48660,81,5743,1
48661,Course48661,21,4255,2
48662,Course48662,58,16388,4
48663,Course48663,61,18226,1
48664,Course48664,23,24222,2
48665,Course48665,9,10273,1
48666,Course48666,66,20456,4
48667,Course48667,59,24779,3
48668,Course48668,25,12277,4
48669,Course48669,22,20128,1
48670,Course48670,13,20244,3
48671,Course48671,57,4513,3
48672,Course48672,79,15496,4
48673,Course48673,75,11720,3
48674,Course48674,1,11081,2
48675,Course48675,74,5054,2
48676,Course48676,50,12025,4
48677,Course48677,14,8031,4
48678,Course48678,49,19334,2
48679,Course48679,6,5095,2
48680,Course48680,82,15789,3
48681,Course48681,80,23059,2
48682,Course48682,1,11026,3
48683,Course48683,60,23372,3
48684,Course48684,39,11078,4
48685,Course48685,36,2555,2
48686,Course48686,47,19382,4
48687,Course48687,38,14561,1
48688,Course48688,66,6982,4
48689,Course48689,37,18511,4
48690,Course48690,15,14389,3
48691,Course48691,6,9006,2
48692,Course48692,24,5672,1
48693,Course48693,49,13070,3
48694,Course48694,59,7129,1
48695,Course48695,79,3422,4
48696,Course48696,34,4517,3
48697,Course48697,75,22221,3
48698,Course48698,8,14017,2
48699,Course48699,27,828,2
48700,Course48700,72,19135,4
48701,Course48701,74,5532,2
48702,Course48702,4,14532,2
48703,Course48703,28,11630,3
48704,Course48704,52,8547,3
48705,Course48705,81,24066,1
48706,Course48706,23,4592,4
48707,Course48707,15,4447,1
48708,Course48708,69,5716,1
48709,Course48709,67,11381,3
48710,Course48710,12,17888,3
48711,Course48711,77,7377,3
48712,Course48712,3,2906,1
48713,Course48713,43,6852,3
48714,Course48714,9,8938,2
48715,Course48715,23,20242,1
48716,Course48716,37,1022,2
48717,Course48717,15,4306,4
48718,Course48718,83,11006,2
48719,Course48719,54,3104,4
48720,Course48720,44,15462,1
48721,Course48721,76,12469,1
48722,Course48722,69,19481,3
48723,Course48723,49,17171,1
48724,Course48724,65,18608,4
48725,Course48725,14,13625,1
48726,Course48726,56,14290,3
48727,Course48727,61,16473,4
48728,Course48728,21,17394,4
48729,Course48729,28,13773,2
48730,Course48730,27,15086,1
48731,Course48731,5,14522,2
48732,Course48732,44,9908,4
48733,Course48733,66,23480,2
48734,Course48734,10,515,4
48735,Course48735,21,15911,3
48736,Course48736,7,10085,3
48737,Course48737,78,3981,1
48738,Course48738,4,10692,3
48739,Course48739,14,18637,3
48740,Course48740,13,14197,3
48741,Course48741,12,6611,4
48742,Course48742,5,19606,1
48743,Course48743,82,6087,2
48744,Course48744,32,5610,2
48745,Course48745,33,2112,2
48746,Course48746,23,15835,1
48747,Course48747,37,14151,2
48748,Course48748,13,10013,4
48749,Course48749,33,22132,3
48750,Course48750,66,20906,2
48751,Course48751,80,20853,3
48752,Course48752,68,18089,4
48753,Course48753,15,14798,1
48754,Course48754,54,3152,2
48755,Course48755,4,18109,1
48756,Course48756,49,14645,2
48757,Course48757,78,24347,4
48758,Course48758,69,12742,2
48759,Course48759,44,5872,3
